to_node,from_node,Rating
191512,955,4.5
191512,930,3.0
191512,980,3.0
191512,862,2.0
191478,418,6.0
191478,193,6.0
191478,974,6.0
191478,632,6.0
191478,614,5.5
191478,413,5.0
191478,481,5.0
191478,930,5.0
191478,935,5.0
191478,980,5.0
288062,421,6.0
288062,943,6.0
288062,481,6.0
288062,936,6.0
288062,955,5.0
288062,436,5.0
288068,503,6.0
300081,903,4.0
210414,854,10.0
210414,457,7.0
210414,18,7.0
274635,750,8.0
274635,202,4.0
206202,418,9.0
206202,205,8.0
206202,935,7.0
206202,57,7.0
206202,936,7.0
239883,748,6.0
253512,401,8.0
253512,402,7.0
253512,421,7.0
253512,618,2.0
253564,980,8.0
253564,426,7.153
253564,862,6.0
253564,810,6.0
253564,681,4.0
317312,475,8.0
317312,601,6.0
317312,943,6.0
317312,955,6.0
317312,862,5.0
317312,855,5.0
317312,980,4.0
205865,413,5.0
205865,939,5.0
205865,435,5.0
205865,955,4.0
205865,956,4.0
317313,315,8.0
317313,767,6.0
317313,0,5.0
253705,596,7.0
253705,126,4.0
206087,690,9.5
206087,955,5.5
252901,750,6.0
252962,405,5.0
327723,839,10.0
327723,980,8.0
327723,544,8.0
327723,981,7.0
327723,828,7.0
327723,831,6.0
252990,750,3.0
214849,750,8.0
214849,900,7.0
214849,939,7.0
214849,862,7.0
313723,724,6.0
313723,955,5.5
206083,935,6.0
206083,980,3.0
206083,862,2.0
206074,265,8.0
206074,247,7.0
206074,508,7.0
206074,446,6.0
206061,893,9.0
206061,980,7.0
253320,202,8.5
253320,866,7.0
253320,791,7.0
253320,951,6.0
253819,912,6.5
313539,18,6.5
313539,756,6.0
313539,454,4.0
205667,862,7.0
205667,980,7.0
205667,978,5.5
205439,57,7.5
205439,202,7.0
205439,419,7.0
313457,754,6.0
317418,202,6.0
215259,137,6.0
215259,955,5.0
215259,601,4.0
254498,811,3.0
205345,421,8.0
331056,750,7.0
331056,413,6.0
331056,955,6.0
331126,601,7.5
331126,955,5.5
331126,750,5.0
331126,862,5.0
331126,481,5.0
254025,457,7.0
254025,993,7.0
254029,457,7.0
254029,649,4.0
254029,482,4.0
239523,620,6.0
239523,609,6.0
239504,750,6.0
239504,977,6.0
239504,748,6.0
239504,980,6.0
239504,451,5.0
205542,601,7.0
205542,202,5.25
254149,812,6.0
254149,418,6.0
254149,454,5.0
254157,769,8.0
254157,790,7.0
254157,369,6.0
254157,426,1.0
254178,750,6.0
254178,761,6.0
254178,744,5.0
254178,969,5.0
254178,135,4.0
254178,970,4.0
327549,601,6.5
327549,436,6.0
327549,955,5.5
327549,750,5.0
205496,651,9.0
205496,601,7.0
205496,205,6.5
205496,433,6.0
205496,955,6.0
205496,481,6.0
205496,947,5.0
205496,888,5.0
252883,7,8.0
252883,475,8.0
252883,633,6.0
213871,974,5.0
213871,395,4.56
213871,955,4.5
213871,168,4.0
213871,207,3.0
328286,750,7.0
328286,422,7.0
328286,413,5.0
328286,748,5.0
251481,361,5.0
251593,108,8.0
251593,980,7.0
251593,202,5.5
251593,604,5.5
251593,465,5.0
251593,601,4.0
251593,810,4.0
240698,609,6.5
240698,761,6.0
251685,983,9.0
251685,924,9.0
251685,990,8.3
251685,837,8.0
251685,997,8.0
251685,826,8.0
251685,841,6.0
251685,486,5.0
251722,993,7.0
251722,462,7.0
251726,697,7.0
251726,81,7.0
327913,454,7.5
240511,980,5.0
240825,750,5.0
213787,303,2.0
251137,817,8.0
251137,545,7.0
251137,980,7.0
251137,499,7.0
251137,818,6.0
330084,862,7.0
314009,980,7.0
207063,853,7.0
207063,470,7.0
207063,632,7.0
207063,418,6.0
207063,883,6.0
207063,748,6.0
207063,750,6.0
207063,451,6.0
207063,460,5.0
207063,413,4.0
207063,468,4.0
313965,261,7.0
313965,978,7.0
251252,426,2.0
251328,990,7.6
213631,750,9.0
213631,968,7.5
213631,481,7.0
213631,955,6.5
213631,633,6.0
213631,413,6.0
213631,936,6.0
213631,939,5.0
213631,421,5.0
213631,460,3.0
240844,750,8.0
240844,767,6.0
240842,862,6.5
240842,361,6.0
240842,767,5.0
240842,980,5.0
251832,503,5.0
206446,460,9.0
206446,413,7.0
206446,397,7.0
206446,862,6.5
206446,481,6.0
206446,980,5.0
214276,601,4.0
214276,980,4.0
330555,418,7.0
330555,750,6.0
330555,413,5.0
330555,431,4.0
313817,978,8.5
313817,409,6.0
313817,601,5.0
206464,503,8.0
206464,990,7.0
206464,987,7.0
206464,523,6.0
206464,903,6.0
240142,980,2.0
240142,862,1.0
240142,426,1.0
240133,862,2.0
252657,202,8.0
252657,481,7.0
252657,888,7.0
240130,972,3.0
240130,862,3.0
214486,457,6.0
313776,990,7.0
313776,202,5.5
313776,586,1.0
330593,413,6.0
330593,481,6.0
330593,750,5.0
330593,649,5.0
327778,481,6.0
327778,877,1.0
313750,980,7.0
313750,202,5.0
240224,869,4.0
240224,699,4.0
240415,888,6.0
240415,955,5.5
252277,877,2.22
206594,617,4.0
327797,886,7.0
327797,251,4.0
252373,403,6.0
252374,980,7.0
252374,862,6.5
252374,475,5.0
252374,165,4.0
206508,862,6.0
206508,976,5.5
313834,426,6.0
331685,481,6.0
256540,862,4.0
256540,894,4.0
256540,361,3.0
256540,975,3.0
332782,939,9.0
332782,116,8.0
332782,955,6.5
204142,601,5.0
204142,888,1.0
256609,862,5.0
256609,980,4.0
238065,426,7.015
238065,116,7.0
238065,966,7.0
256621,950,5.0
256621,883,5.0
237834,108,7.0
237834,601,7.0
237834,990,7.0
237834,309,6.0
237834,633,6.0
237834,481,6.0
237834,186,5.8
237834,202,5.5
256769,592,8.0
256769,772,6.5
256769,57,6.4
256769,202,5.5
256769,465,5.0
216072,526,5.0
216072,877,3.0
204496,202,6.25
204496,888,6.0
313100,601,7.5
313100,756,6.0
313100,980,4.0
313100,862,4.0
256443,801,7.0
256443,750,5.0
204410,592,6.5
204410,968,6.0
204410,898,6.0
204410,202,5.5
204410,481,5.0
256486,974,7.0
256486,890,6.0
256486,426,5.0
204407,990,6.8
204407,968,6.3
204407,909,6.0
204407,867,5.5
204397,755,7.0
204397,854,7.0
204323,420,7.0
204323,810,6.0
204323,621,5.0
237384,753,10.0
237384,796,8.0
237384,758,8.0
237384,764,8.0
237384,767,7.0
237384,752,7.0
237384,791,7.0
237384,774,7.0
257076,862,7.0
257076,955,5.5
257076,481,5.0
257076,974,5.0
257076,750,4.0
237572,805,2.0
237501,418,6.0
237388,601,6.5
237388,980,6.0
237388,421,5.0
237388,862,5.0
237630,750,7.0
257180,426,7.016
333144,990,7.8
333144,436,6.0
257199,955,5.5
257199,202,5.0
257199,813,4.0
257199,475,3.0
237311,918,5.0
257205,601,6.5
257205,392,6.3
257205,481,6.0
257205,862,6.0
257205,980,6.0
257205,384,4.0
257205,402,3.5
203818,381,7.5
203818,801,7.0
203818,569,6.0
203818,202,4.0
237831,481,6.0
237831,633,6.0
237831,21,5.0
237831,465,5.0
256861,750,6.0
256861,939,5.0
203884,433,6.5
203884,481,4.0
237704,57,6.0
237715,750,8.0
237715,397,7.0
237715,974,7.0
237715,451,7.0
237715,422,6.0
256962,371,8.0
256962,924,7.0
256962,357,6.0
237712,365,5.0
216330,457,6.0
317722,862,5.0
327295,624,8.0
327295,498,7.5
327295,866,7.0
327295,951,6.0
255227,481,5.0
332018,862,8.5
332018,980,8.5
332018,990,8.0
332018,66,6.0
255235,990,7.8
255235,504,7.5
238957,901,8.0
238957,481,7.0
238957,866,7.0
238957,951,6.0
238915,601,5.0
238915,571,2.0
255335,269,5.0
255381,987,10.0
255381,545,9.0
255381,980,8.0
255381,826,8.0
255381,990,7.9
255381,823,7.0
255381,834,7.0
255381,544,7.0
255381,534,7.0
255381,369,5.0
238884,601,5.5
238884,380,2.0
332181,916,7.0
313349,601,7.5
255171,980,7.5
255171,202,6.0
255171,903,5.0
327371,518,8.0
327371,980,8.0
254618,750,5.0
254618,427,4.0
215389,862,7.0
215389,474,7.0
215389,980,7.0
239165,540,7.0
239165,794,3.0
205156,868,9.0
205156,867,8.0
205156,990,7.3
205156,589,6.9
205156,862,6.5
205156,601,4.0
205156,980,3.0
331952,750,9.0
239074,955,4.5
239074,468,4.0
239074,975,4.0
254938,703,5.0
254938,929,3.0
238834,610,7.0
255732,862,6.5
255732,481,6.0
255744,426,7.023
238506,18,7.0
256122,596,9.0
256170,619,7.0
256170,761,7.0
256170,594,6.5
256170,590,6.5
215806,468,5.0
215806,418,5.0
215806,954,5.0
238636,930,8.0
204764,324,9.8
204764,990,7.5
204764,903,7.0
215526,877,3.0
255597,601,7.0
238825,58,6.0
238825,362,5.0
238825,681,2.0
255608,748,7.0
255608,980,7.0
255608,586,1.0
204681,523,7.0
204681,499,7.0
204681,355,6.0
204681,544,4.0
204680,858,6.0
204680,369,6.0
215609,681,2.0
255642,835,7.0
255642,533,6.0
255642,980,6.0
255642,832,5.0
255642,498,3.0
204671,380,5.0
204671,309,2.0
204671,374,1.0
255695,862,7.0
255695,750,6.0
255695,868,6.0
255695,475,5.0
255695,955,5.0
216629,361,7.0
216629,980,6.0
216629,767,5.0
244162,862,8.5
244162,980,7.5
244162,202,6.0
244076,607,7.0
246345,750,6.0
246345,955,3.5
315058,601,3.0
244026,995,8.0
244026,990,7.8
244026,528,7.0
244026,419,7.0
244026,997,6.0
244026,787,6.0
246409,28,5.0
246510,995,7.0
246510,528,7.0
246510,987,7.0
246510,545,6.0
246510,924,6.0
246510,534,5.0
246568,668,9.0
246568,389,9.0
246568,858,9.0
246568,314,6.0
315044,601,8.0
315044,116,8.0
315044,724,7.0
315044,980,6.5
315044,862,4.0
316113,862,7.0
316113,980,7.0
316113,882,6.5
244080,228,10.0
244080,890,9.0
244080,209,8.0
244080,451,7.0
316090,601,7.5
316090,862,6.0
316090,980,5.0
316090,877,4.0
244150,761,7.0
244150,939,5.0
244150,750,3.0
245952,777,8.0
245952,26,7.6
245952,57,7.5
245952,801,5.0
246037,713,6.0
246037,69,3.0
246094,137,6.0
246094,976,5.5
209653,955,7.0
209653,601,7.0
329529,193,7.0
329529,601,6.5
329529,413,6.0
329529,481,6.0
329529,465,6.0
329529,636,6.0
209644,545,9.0
209644,990,7.5
209644,523,7.0
209644,521,7.0
209644,312,7.0
211492,976,7.5
211492,18,6.0
246310,296,4.5
243940,990,9.0
243940,903,4.0
243698,454,7.0
243698,980,7.0
243698,392,6.6
243698,433,6.0
243698,413,6.0
243698,202,5.25
243698,165,5.0
243698,592,4.0
243698,601,3.5
209322,990,7.4
209322,855,7.0
209320,592,5.0
209320,767,5.0
246895,980,7.5
246895,426,7.0
246895,950,7.0
246895,810,6.0
246895,961,5.0
246895,810,4.0
246986,69,5.0
246986,681,5.0
246986,980,5.0
211882,296,6.0
209225,943,6.0
243612,967,8.82
243612,862,6.5
243612,454,6.0
243612,980,6.0
247135,540,6.0
209452,356,9.0
209452,426,3.0
246729,402,6.5
246729,955,5.0
315021,801,7.0
315021,980,7.0
315021,608,6.0
315021,28,6.0
315021,436,6.0
243927,903,7.0
243927,757,6.0
243927,202,5.5
243927,848,1.0
314971,387,8.0
314971,980,7.0
246723,991,6.0
314893,601,6.0
314893,421,5.0
246728,877,4.5
316180,586,10.0
316180,649,7.0
316180,980,7.0
316180,309,4.0
211852,563,10.0
211852,331,6.0
209366,980,6.0
243530,426,7.0
243530,903,6.0
243530,810,4.0
244939,862,3.0
244939,980,3.0
244951,26,7.0
244951,426,6.0
244951,451,6.0
244951,955,5.5
244951,813,5.0
244951,932,5.0
244951,597,5.0
315727,636,10.0
315727,980,8.0
315727,476,7.0
210181,420,7.0
210181,285,7.0
210181,499,6.0
210181,928,2.0
245058,877,6.66
245058,361,3.0
245134,750,7.0
245134,451,7.0
245134,939,6.5
245134,460,6.0
245134,974,6.0
245134,454,6.0
244268,854,6.0
210098,454,6.0
210098,980,5.0
210901,967,8.067
210901,862,5.5
210901,57,5.5
210901,451,5.0
210901,980,5.0
210901,955,4.5
245223,202,8.0
245223,866,7.0
245223,499,6.0
245223,926,5.0
245223,492,3.0
245224,990,8.5
245224,276,8.0
245224,951,6.0
244922,389,9.0
244922,750,8.0
244922,974,8.0
244922,467,6.0
244922,955,6.0
244922,451,6.0
244922,207,6.0
210292,364,9.0
244913,862,6.0
244913,361,5.5
244586,369,5.0
244609,401,7.0
244609,402,7.0
244609,451,6.0
244609,960,5.0
244609,421,4.0
210412,854,10.0
210412,457,7.0
210411,854,10.0
210411,457,7.0
210411,18,7.0
210410,854,10.0
210410,18,7.0
210406,854,10.0
210406,18,7.0
244704,970,8.0
244704,744,8.0
244704,969,7.0
244704,862,6.5
244704,481,6.0
244704,955,5.5
244704,421,5.0
244704,465,4.0
244911,451,5.0
244911,361,3.5
210428,818,8.5
210428,924,8.0
210428,508,7.0
244528,974,7.0
244528,457,4.0
244460,457,6.0
244460,862,6.0
244460,980,5.0
244460,427,4.0
245325,883,7.0
245325,955,5.5
245325,601,5.0
245325,896,3.0
245325,155,3.0
245325,733,3.0
315671,862,8.5
315267,936,8.0
315267,454,4.0
209809,315,9.0
209809,314,8.0
209809,329,7.0
209809,319,7.0
209809,125,6.0
244172,862,7.0
244172,202,5.5
209774,569,6.5
209774,903,6.0
209774,38,5.0
209773,569,6.5
328859,968,8.0
328859,413,6.0
328859,750,6.0
328859,481,6.0
328859,633,6.0
245644,974,8.0
245644,406,6.0
245644,457,6.0
245644,451,6.0
245644,955,5.5
244166,980,7.5
244166,968,7.0
244166,202,5.5
244166,446,5.0
244164,968,8.0
244163,980,7.5
244163,968,6.0
244163,202,5.5
245598,903,8.0
210935,968,7.8
210935,883,6.0
210935,868,6.0
210935,939,6.0
245385,601,7.0
245385,883,7.0
245385,475,6.0
245385,968,6.0
245385,862,2.0
245385,980,2.0
209893,862,6.0
209893,365,5.0
209893,980,5.0
245456,990,7.5
245456,324,7.0
245456,832,7.0
329230,980,6.0
329230,601,5.0
329230,877,4.44
209836,309,7.0
209836,601,6.0
209836,750,5.0
209836,941,4.0
209853,903,7.0
315670,862,8.5
315670,475,6.0
244216,976,6.0
245528,810,6.0
315624,939,7.5
315624,601,7.0
315624,429,7.0
315624,936,7.0
315624,418,6.0
315624,649,6.0
315624,955,6.0
316182,980,8.0
251060,635,6.0
251060,99,5.0
249650,980,8.0
249650,817,8.0
249650,826,8.0
249650,522,7.0
249650,519,7.0
249650,997,7.0
249650,831,6.0
249650,848,3.0
249650,621,1.0
207814,327,4.0
207814,767,4.0
207814,120,3.0
249692,454,7.5
249692,750,5.0
249692,980,5.0
249692,862,4.0
207809,855,7.5
207809,862,6.0
207809,750,4.0
241828,835,8.0
241828,545,7.0
241828,995,7.0
241828,560,6.0
241828,924,6.0
329939,601,7.0
329939,877,4.2
314252,342,8.0
314252,12,8.0
314376,877,6.66
241964,475,6.0
241964,129,5.0
241964,138,5.0
208073,84,7.0
208073,862,6.0
208073,903,4.0
208073,361,2.0
249312,787,8.25
242292,551,8.0
242292,990,8.0
242292,530,8.0
242292,419,8.0
242292,504,7.5
242292,787,6.0
249362,67,7.0
249362,877,5.55
249362,787,3.0
207965,420,7.0
207965,591,7.0
207965,812,2.0
242191,787,7.0
242024,475,5.0
242024,980,5.0
242024,886,3.0
207905,854,10.0
207905,457,7.0
207905,18,7.0
207905,374,3.0
314125,990,8.0
314125,596,7.0
314125,772,7.0
314125,601,5.0
314125,954,3.0
241323,862,7.5
241323,980,7.0
241323,18,6.5
241323,57,6.5
250525,601,7.0
250525,750,6.0
250525,481,6.0
250525,955,5.5
316581,635,2.0
207335,857,7.0
250718,337,8.0
316594,413,6.0
316594,937,6.0
316594,191,5.0
316594,930,3.0
250822,993,8.0
250834,426,7.127
250834,877,4.2
241083,7,6.0
241083,481,4.0
241083,601,3.5
250870,481,6.0
250905,939,7.0
250905,968,6.5
250905,421,6.0
250905,202,5.5
250905,415,5.0
251026,990,8.5
251026,500,8.0
251026,560,7.0
251026,993,7.0
251026,995,7.0
251026,512,7.0
213500,499,5.5
250333,426,7.0
250051,862,8.0
250051,681,4.0
207719,855,6.0
207719,40,6.0
207719,939,6.0
250291,903,8.0
250291,267,8.0
250291,832,8.0
250291,990,7.5
250291,504,7.0
250291,528,7.0
207713,126,4.0
207713,380,2.0
213268,569,5.0
213268,903,5.0
213268,673,4.32
207670,670,1.0
250348,888,7.0
250348,433,6.0
250348,202,5.5
250348,309,5.0
213304,160,8.0
213304,877,6.66
213304,968,6.0
213304,481,6.0
213304,202,5.0
213304,205,4.0
241489,862,6.0
241489,980,6.0
241486,967,4.425
208134,862,3.0
208134,980,3.0
209168,309,3.0
314542,373,7.5
314542,978,5.0
243080,750,8.0
243080,862,7.0
329710,413,7.0
329710,930,6.0
329710,460,5.0
247714,632,7.0
247730,605,4.0
242818,903,2.0
247952,545,9.0
247952,990,7.5
247952,508,7.0
247952,499,7.0
247952,987,7.0
247952,835,6.0
247952,997,6.0
247952,586,6.0
247952,904,5.0
208887,805,9.5
208887,528,7.0
208887,560,6.0
208887,511,6.0
208887,544,6.0
248154,993,8.0
243093,955,5.0
247576,277,7.0
247576,601,6.0
247576,980,6.0
247576,877,2.22
243101,681,2.0
243343,193,4.0
209113,990,7.7
209113,903,7.0
209113,904,5.0
212288,738,7.0
209090,877,4.44
314550,927,8.0
243191,939,8.0
243191,968,7.0
243191,601,6.5
243191,589,6.2
243191,481,6.0
243191,460,6.0
243191,202,6.0
243191,969,6.0
243191,633,5.0
243191,970,5.0
243191,980,5.0
243297,196,7.0
247473,976,8.0
247493,976,5.5
247493,978,5.0
247493,863,1.0
243231,750,8.0
243231,361,7.0
243231,601,7.0
243231,862,7.0
243231,980,6.5
242630,967,7.549
242630,761,6.0
208337,406,7.5
208337,968,7.0
208337,457,7.0
208337,454,7.0
208337,57,6.0
248899,594,6.5
248899,609,6.5
248927,18,7.0
248927,202,7.0
248927,58,6.0
208340,854,10.0
208340,993,8.0
208340,339,7.2
208340,831,7.0
248956,877,3.0
212668,980,3.0
212668,862,2.0
208800,761,8.0
208800,990,7.0
208800,993,7.0
208800,835,6.0
208800,232,6.0
208800,503,5.0
208800,247,3.0
328569,276,7.0
328569,0,6.0
328569,980,6.0
328569,202,5.0
208736,980,8.0
248332,798,9.0
248332,824,8.0
248332,504,7.75
248332,990,7.5
248332,542,7.0
248332,822,7.0
248332,202,6.0
248332,476,5.0
248430,968,7.0
248430,881,6.0
248430,809,5.0
248430,635,3.0
314461,841,8.0
314461,842,8.0
314461,983,8.0
314461,834,7.0
314461,553,7.0
314461,845,7.0
314461,534,7.0
314461,544,7.0
314461,828,6.0
203673,750,8.0
203673,903,5.0
203673,120,3.0
274605,902,3.0
266744,713,6.0
266744,917,6.0
266744,604,3.0
234616,421,6.0
234616,399,6.0
234616,903,3.0
267244,990,7.8
267244,270,7.0
267244,854,6.0
267246,7,7.0
267246,633,6.0
267246,73,5.0
267246,811,2.0
234615,421,7.0
234615,903,3.0
234614,421,7.0
234614,903,3.0
338957,461,8.3
338957,888,4.0
198450,481,6.0
198450,392,5.2
198450,955,4.0
198450,126,3.0
198450,592,3.0
198450,130,2.0
198450,655,1.0
234512,633,7.0
234512,481,6.0
267404,371,7.0
267404,369,5.0
267732,421,6.0
234473,862,7.0
234473,980,6.0
234473,955,5.0
338697,426,9.54
338697,181,8.0
338697,862,7.0
266769,601,7.5
266769,980,7.0
218165,968,9.2
266842,480,8.0
266842,858,7.8
266842,978,7.5
198574,421,7.0
198574,777,6.0
198574,57,5.5
198574,697,4.0
267036,42,4.0
198549,361,4.5
198549,697,3.0
198549,903,2.0
198269,883,6.0
267884,980,5.0
268899,545,8.0
268899,499,7.0
268899,508,7.0
268899,993,7.0
268899,369,5.0
268582,990,6.5
268582,980,5.0
268582,862,5.0
268582,955,4.5
268582,877,4.44
218349,499,6.0
218349,854,6.0
310885,968,8.5
234216,451,6.0
310880,990,9.0
310880,980,7.0
310880,988,6.0
310880,780,3.0
268901,515,8.0
268901,545,8.0
268901,508,7.0
268901,993,7.0
268901,486,6.0
268901,369,5.0
268901,831,4.0
268901,839,3.0
268948,479,7.0
268948,681,2.0
269077,862,6.0
269077,980,5.0
268408,903,3.0
318702,886,7.0
198142,681,4.0
339214,869,8.0
339214,57,5.5
339214,417,5.0
234383,750,8.0
234383,939,7.5
234383,610,7.0
234383,481,6.0
234383,955,5.5
234383,888,5.0
234383,633,5.0
234383,956,4.0
234383,970,4.0
234383,135,3.0
339263,364,8.5
198086,120,5.5
198060,750,7.0
198060,862,6.0
198060,939,5.0
198060,980,5.0
234316,810,4.0
268185,807,6.0
268185,342,6.0
268185,685,5.0
268221,993,8.0
268221,841,8.0
268221,990,7.9
268221,499,7.5
268248,924,7.0
268248,839,7.0
268255,601,7.5
268255,810,6.0
268255,421,6.0
198005,968,8.0
198668,91,8.0
198668,97,4.0
198668,877,2.0
266652,990,7.0
266652,476,4.0
266652,221,4.0
198670,904,7.0
198670,369,5.0
199401,955,4.5
199401,877,3.33
265019,465,7.0
265019,481,6.0
265019,633,5.0
265026,813,5.0
265026,140,4.0
265026,862,3.0
265026,980,3.0
265026,862,2.0
265039,854,10.0
265039,357,8.0
265039,993,8.0
265039,314,8.0
265105,896,7.0
265105,481,7.0
265105,592,5.0
265105,453,5.0
265105,652,4.0
235018,862,6.5
235018,980,6.0
235018,299,4.0
235018,977,4.0
235018,361,3.0
235018,886,3.0
265120,57,6.5
234977,890,6.0
234977,955,4.0
318551,955,6.5
265219,903,6.0
199247,750,3.0
199247,361,3.0
199247,980,3.0
199247,862,2.0
199247,737,1.0
265293,869,8.0
265293,601,6.5
265293,420,6.0
265293,942,4.0
265293,868,3.0
265304,364,9.0
265304,369,6.0
264318,750,8.0
264318,974,8.0
264318,451,7.0
264318,397,6.5
264410,454,6.5
264410,862,6.0
264566,750,8.0
264566,903,7.0
264566,939,7.0
264566,980,7.0
264566,748,6.0
264566,446,3.0
264566,223,3.0
264654,903,1.0
199611,451,7.0
199611,738,6.0
199590,596,8.0
199590,993,8.0
199590,858,6.0
199590,862,5.0
199590,980,5.0
199590,877,4.3
199590,681,3.0
264714,976,7.0
264742,791,7.0
264742,980,6.0
264742,748,5.0
217959,681,4.0
311209,750,7.0
311209,481,6.0
311209,413,6.0
311209,724,6.0
266308,968,5.0
198886,508,7.0
198886,247,5.5
266078,481,6.0
266078,955,5.5
266078,470,5.0
266078,435,4.0
266078,477,4.0
266078,472,2.0
266092,397,6.5
266092,481,6.0
266092,451,6.0
266092,974,5.0
266259,433,7.0
266421,810,6.0
266421,601,5.0
266651,713,3.0
265682,475,5.0
265682,980,5.0
265682,862,5.0
199007,236,8.0
199007,322,5.0
265634,903,7.0
217977,855,8.0
217977,228,8.0
217977,209,8.0
217977,980,8.0
217977,903,7.0
217977,748,7.0
217977,862,6.5
198984,139,3.0
198984,158,3.0
234874,750,7.0
234874,193,6.0
234874,123,4.0
265712,877,6.66
265715,777,7.5
265715,601,6.0
337961,436,6.0
337961,877,4.5
265771,765,7.0
265771,750,6.0
265832,938,6.0
269175,750,7.0
269175,962,6.0
269175,955,5.5
269175,361,5.0
199825,409,6.8
199825,903,6.0
199825,361,4.0
218666,823,8.0
218666,499,8.0
218666,504,7.5
218666,990,7.0
272711,681,4.0
196256,697,7.0
196234,355,8.0
196234,720,4.0
196220,795,5.0
272803,426,6.0
272803,681,2.0
273005,421,8.0
273009,545,9.0
273009,826,9.0
273009,510,8.5
273009,818,8.0
273009,538,7.0
273009,980,7.0
273009,369,6.0
273009,551,6.0
273009,517,5.0
273349,601,6.0
273349,361,2.5
273352,980,7.0
272697,261,8.0
272697,601,5.0
272364,601,7.0
272364,862,4.0
272364,980,4.0
196676,518,8.0
196676,512,7.0
196676,924,7.0
196676,487,6.0
196676,997,4.0
272078,649,6.0
233565,633,5.0
233565,465,4.0
272325,862,8.0
272325,433,7.0
272325,750,6.0
272325,939,4.0
272350,862,5.0
272350,972,3.0
272350,426,1.0
310196,421,4.0
272666,436,6.0
272666,202,6.0
272666,757,5.0
272502,832,9.0
272502,986,8.5
272502,980,8.0
272502,823,8.0
272502,504,7.0
272502,837,7.0
272502,523,7.0
272502,980,7.0
272502,845,7.0
196348,787,8.5
196342,601,6.5
196342,481,6.0
196342,202,5.25
233284,135,3.0
273482,993,8.0
273482,854,7.0
341286,736,7.0
341286,601,6.5
341286,810,6.0
341286,855,6.0
341286,954,6.0
341286,862,6.0
341286,877,4.7
233085,681,4.0
274442,821,8.2
274205,451,7.0
274205,863,6.1
274205,955,6.0
274205,635,4.0
273933,972,6.0
273519,903,8.0
273519,990,7.6
273519,544,7.0
273519,369,5.0
273636,547,9.0
273636,202,8.5
273636,866,8.0
273636,951,6.0
273769,534,8.0
273769,823,8.0
273769,554,7.0
273769,525,6.0
273909,823,9.0
273909,990,8.0
273909,534,8.0
273909,828,8.0
218988,290,6.5
218988,968,6.0
218988,309,5.0
218988,421,5.0
274053,866,8.0
274053,894,4.0
195535,748,6.0
218639,862,7.0
218639,970,4.0
218639,955,4.0
218639,744,3.0
218639,969,3.0
218639,980,3.0
271820,499,7.0
271820,545,7.0
271820,369,5.0
234101,601,7.0
234101,401,7.0
234062,29,5.0
340040,880,7.0
340040,862,7.0
340040,980,7.0
340040,955,6.0
340040,436,5.0
197414,980,6.5
269624,504,7.0
269624,450,6.0
269624,451,5.0
269624,748,5.0
269624,361,2.0
269607,57,6.0
318852,566,9.0
318852,862,7.5
318852,980,7.0
218460,681,4.0
197635,987,9.0
197635,508,7.0
197635,528,7.0
197635,499,7.0
197635,817,6.0
197635,529,6.0
197635,533,6.0
197633,987,8.8
197633,545,8.0
197633,508,7.0
197633,835,7.0
197633,997,6.0
197633,419,3.0
269487,912,6.0
269487,681,2.0
269504,877,6.0
218491,545,9.0
218491,845,9.0
218491,997,8.0
218491,995,8.0
218491,825,8.0
218491,999,7.0
218491,837,7.0
218491,544,7.0
218491,560,6.0
